EmployeeID,Age,Gender,MaritalStatus,Department,JobRole,Education,EducationField,Location,MonthlyIncome,PercentSalaryHike,StockOptionLevel,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,TotalWorkingYears,NumCompaniesWorked,DistanceFromHome,BusinessTravel,OverTime,TrainingTimesLastYear,JobSatisfaction,EnvironmentSatisfaction,RelationshipSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating,Attrition,SurveyFeedback
10131,48,Female,Married,Finance,Finance Manager,3,Business Administration,Chennai,34728,12,1,19,6,3,7,2,9,27,Travel_Rarely,Yes,1,4,2,3,4,3,4,No,"Average experience overall, some good and some bad aspects"
10132,33,Male,Single,Marketing,Brand Manager,4,Business Administration,Mumbai,118542,12,3,4,3,1,7,3,5,43,Travel_Frequently,Yes,5,2,3,4,3,3,1,Yes,Job is fine but I am looking for more interesting challenges
10133,38,Female,Divorced,Operations,Process Analyst,2,Business Administration,Mumbai,108565,14,0,3,0,6,9,7,9,2,Travel_Rarely,No,0,1,3,3,4,3,2,Yes,"No growth at all, stuck in same role for many years now"
10134,27,Female,Single,Finance,Auditor,1,Computer Science,Bhubaneswar,185929,10,3,15,2,8,3,20,5,56,Travel_Frequently,No,3,3,3,4,2,3,3,Yes,Management doesnt listen and salary is way below market rate
10135,54,Female,Married,Technology,QA Engineer,1,Engineering,Pune,174255,16,2,1,4,5,8,5,7,22,Non-Travel,No,4,4,1,1,3,3,1,Yes,Work is okay but salary could definitely be better though
10136,26,Female,Single,Marketing,SEO Analyst,5,Marketing,Bhubaneswar,234393,22,2,15,1,3,9,25,1,59,Travel_Rarely,Yes,2,2,3,4,1,4,2,Yes,"Too much overtime, work life balance is completely terrible"
10137,49,Male,Married,HR,Recruiter,3,Engineering,Chennai,165012,10,2,17,6,0,3,18,9,9,Non-Travel,No,1,2,3,1,4,3,1,No,Excellent culture and very clear career growth opportunities
10138,35,Female,Single,Operations,Supply Chain Analyst,4,Business Administration,Bengaluru,140019,13,2,1,9,3,7,1,1,11,Non-Travel,No,5,4,1,2,4,4,4,Yes,Poor management decisions causing frustration across the team
10139,26,Female,Married,Finance,Senior Accountant,2,Marketing,Bengaluru,151352,15,2,15,9,2,5,25,4,16,Travel_Rarely,Yes,1,2,4,3,3,3,2,Yes,Excessive workload with no work life balance whatsoever here
10140,54,Male,Single,Technology,Senior Developer,1,Computer Science,Bengaluru,117548,24,2,0,6,6,4,17,7,45,Travel_Rarely,No,3,3,2,3,3,3,3,Yes,Job is fine but I am looking for more interesting challenges
10141,40,Female,Single,HR,HR Executive,5,Business Administration,Mumbai,148236,10,0,15,9,9,3,15,9,13,Non-Travel,No,5,4,4,4,1,3,1,Yes,"Average experience overall, some good and some bad aspects"
10142,43,Male,Married,HR,HR Business Partner,3,Computer Science,Pune,136289,16,2,2,4,4,4,5,1,54,Travel_Rarely,Yes,3,4,3,2,3,3,4,Yes,Management doesnt listen and salary is way below market rate
10143,26,Male,Divorced,Sales,Sales Manager,3,Marketing,Bhubaneswar,238796,19,0,14,9,2,0,17,6,54,Travel_Rarely,No,0,4,4,2,1,4,2,Yes,"It is an okay place to work, nothing exceptional about it"
10144,23,Female,Divorced,Marketing,Content Writer,2,Computer Science,Bhubaneswar,144068,24,3,10,5,1,6,21,5,18,Non-Travel,Yes,4,1,1,2,4,1,4,Yes,Very high pressure with little or no recognition for work done
10145,51,Female,Single,Finance,Senior Accountant,1,Computer Science,Chennai,94624,16,1,9,0,1,7,23,3,53,Travel_Rarely,Yes,5,3,2,2,1,2,2,Yes,Job is fine but I am looking for more interesting challenges
10146,25,Male,Married,Technology,DevOps Engineer,2,HR Management,Bengaluru,164477,12,0,16,3,4,8,10,2,25,Travel_Rarely,Yes,5,2,4,3,1,4,1,Yes,"Too much overtime, work life balance is completely terrible"
10147,54,Male,Married,Sales,BD Executive,2,Engineering,Pune,17821,13,3,3,3,7,2,17,1,33,Non-Travel,No,1,4,3,4,1,4,2,Yes,"Too much overtime, work life balance is completely terrible"
10148,34,Male,Single,Marketing,Digital Marketer,5,Engineering,Pune,70090,15,1,16,7,7,8,1,2,52,Travel_Rarely,No,1,4,2,4,4,4,1,No,"I love working here, great team and management support"
10149,41,Female,Single,Sales,BD Executive,3,Engineering,Chennai,168588,23,0,3,1,4,9,7,4,10,Travel_Rarely,No,2,2,3,1,2,1,2,No,Great work life balance and very interesting projects daily
10150,28,Male,Married,Operations,Process Analyst,4,Finance,Hyderabad,156545,20,0,18,0,1,4,12,6,58,Travel_Frequently,No,6,3,4,3,2,2,4,Yes,"Average experience overall, some good and some bad aspects"
10151,36,Male,Divorced,Marketing,SEO Analyst,3,HR Management,Pune,61454,16,3,0,6,3,9,1,5,30,Non-Travel,No,5,2,4,1,1,1,4,Yes,Work is okay but salary could definitely be better though
10152,44,Male,Married,Marketing,Brand Manager,3,Business Administration,Pune,188602,23,2,13,5,6,5,20,4,51,Travel_Frequently,No,1,2,3,2,3,2,1,Yes,Very high pressure with little or no recognition for work done
10153,35,Female,Married,Finance,Senior Accountant,5,Business Administration,Bhubaneswar,119273,22,0,10,4,5,0,31,8,49,Non-Travel,No,1,4,2,4,2,2,3,No,Work is okay but salary could definitely be better though
10154,44,Male,Married,Marketing,Digital Marketer,4,Business Administration,Chennai,223786,13,0,6,7,9,8,4,7,1,Travel_Rarely,No,6,1,2,1,4,2,1,Yes,Excessive workload with no work life balance whatsoever here
10155,40,Female,Single,Sales,Sales Manager,1,Engineering,Pune,119472,19,3,16,1,6,8,26,4,33,Non-Travel,Yes,0,1,2,3,1,1,4,Yes,I feel undervalued and underpaid compared to industry standards
10156,50,Female,Married,Marketing,Digital Marketer,4,Engineering,Pune,238626,20,2,3,1,4,5,12,5,49,Travel_Frequently,No,2,1,4,4,2,2,2,Yes,Job is fine but I am looking for more interesting challenges
10157,41,Male,Married,Finance,Tax Analyst,1,HR Management,Bhubaneswar,228705,18,1,9,8,1,7,22,5,15,Travel_Rarely,No,6,1,4,3,4,3,3,Yes,"No growth at all, stuck in same role for many years now"
10158,50,Female,Single,Finance,Senior Accountant,4,Computer Science,Pune,225704,18,2,16,0,7,3,1,3,29,Non-Travel,No,1,1,3,4,1,4,4,Yes,Management doesnt listen and salary is way below market rate
10159,45,Male,Divorced,Operations,Operations Manager,2,Engineering,Bhubaneswar,215153,18,2,3,5,1,4,1,9,2,Non-Travel,Yes,1,4,3,3,2,2,3,Yes,Very high pressure with little or no recognition for work done
10160,39,Female,Single,Sales,Sales Executive,4,Business Administration,Hyderabad,170870,21,3,18,2,7,4,3,5,11,Non-Travel,No,4,1,1,3,1,4,1,Yes,Excessive workload with no work life balance whatsoever here
10161,31,Female,Divorced,HR,Recruiter,5,Computer Science,Mumbai,146935,19,2,17,4,6,6,12,2,53,Non-Travel,No,5,2,1,4,2,1,4,Yes,Work is okay but salary could definitely be better though
10162,29,Male,Married,HR,HR Executive,1,Engineering,Bhubaneswar,31148,15,3,16,7,2,6,21,4,34,Travel_Rarely,No,1,4,1,3,2,1,1,No,"It is an okay place to work, nothing exceptional about it"
10163,47,Male,Single,Marketing,SEO Analyst,3,Marketing,Bhubaneswar,101545,11,1,5,6,3,6,13,4,52,Travel_Rarely,Yes,0,2,3,3,3,3,4,Yes,Work is okay but salary could definitely be better though
10164,50,Male,Married,Operations,Process Analyst,5,Finance,Pune,69459,11,0,6,3,6,4,13,5,41,Travel_Frequently,Yes,1,1,2,2,2,2,4,Yes,Very high pressure with little or no recognition for work done
10165,31,Female,Married,Technology,Senior Developer,1,Engineering,Bhubaneswar,229417,20,0,5,7,3,3,18,8,19,Travel_Frequently,No,5,3,1,4,3,4,1,Yes,"Average experience overall, some good and some bad aspects"
10166,38,Female,Single,Marketing,SEO Analyst,1,Marketing,Chennai,99224,13,3,11,9,8,7,33,5,2,Travel_Rarely,No,1,1,3,1,4,4,4,Yes,Work is okay but salary could definitely be better though
10167,23,Male,Married,Operations,Operations Manager,3,HR Management,Bengaluru,81189,18,3,8,1,6,0,6,1,48,Non-Travel,No,6,4,4,4,2,4,3,No,"It is an okay place to work, nothing exceptional about it"
10168,27,Male,Married,Sales,BD Executive,2,Marketing,Bengaluru,154201,12,2,17,6,0,0,25,2,20,Travel_Rarely,No,3,2,2,4,1,1,3,Yes,Poor management decisions causing frustration across the team
10169,26,Female,Married,Sales,Account Manager,5,HR Management,Hyderabad,106954,15,2,1,4,0,5,23,3,41,Travel_Rarely,Yes,1,3,1,2,3,2,1,Yes,Management doesnt listen and salary is way below market rate
10170,49,Female,Single,Sales,Sales Manager,3,Engineering,Bhubaneswar,38118,11,0,16,5,3,1,24,3,52,Travel_Rarely,No,2,3,4,1,2,3,2,No,Excellent culture and very clear career growth opportunities
10171,26,Female,Married,Sales,BD Executive,3,HR Management,Chennai,146515,24,0,0,2,8,2,26,6,31,Travel_Rarely,No,5,3,2,1,3,3,3,Yes,"Average experience overall, some good and some bad aspects"
10172,39,Male,Single,Sales,Sales Manager,2,Marketing,Pune,173113,10,0,8,9,3,3,4,9,53,Travel_Frequently,No,5,2,2,1,1,1,4,Yes,"Too much overtime, work life balance is completely terrible"
10173,47,Female,Married,Operations,Operations Manager,5,Finance,Pune,104379,21,3,5,6,4,1,11,1,4,Travel_Frequently,No,3,4,4,3,1,2,1,No,"Career growth is excellent here, very satisfied with my job"
10174,41,Male,Single,Operations,Supply Chain Analyst,3,Computer Science,Mumbai,36053,14,1,1,6,0,9,25,6,29,Non-Travel,No,2,3,1,3,1,3,2,Yes,"It is an okay place to work, nothing exceptional about it"
10175,48,Female,Divorced,Finance,Tax Analyst,2,Computer Science,Hyderabad,111384,17,1,5,1,1,6,20,9,56,Non-Travel,No,2,2,1,3,4,3,1,Yes,Excessive workload with no work life balance whatsoever here
10176,33,Female,Married,HR,HR Business Partner,5,Finance,Chennai,249482,19,3,8,0,3,9,1,4,30,Travel_Frequently,No,5,2,4,1,4,1,3,No,"I love working here, great team and management support"
10177,28,Male,Married,Sales,Sales Manager,4,Business Administration,Chennai,183276,19,2,2,9,3,0,30,3,13,Travel_Frequently,No,0,1,4,4,1,4,4,Yes,Excessive workload with no work life balance whatsoever here
10178,24,Male,Married,Technology,Junior Developer,1,Computer Science,Pune,132545,11,1,15,1,9,2,4,6,15,Non-Travel,No,1,2,4,4,4,3,3,Yes,"Too much overtime, work life balance is completely terrible"
10179,31,Male,Single,Operations,Ops Executive,2,Engineering,Mumbai,188312,19,2,14,7,5,1,23,6,20,Travel_Rarely,Yes,2,4,3,1,4,1,1,Yes,"No growth at all, stuck in same role for many years now"
10180,55,Female,Single,Technology,Junior Developer,1,Business Administration,Pune,247415,18,0,11,9,5,8,22,2,34,Travel_Rarely,No,1,4,2,1,4,3,4,No,"Average experience overall, some good and some bad aspects"
10181,46,Female,Divorced,Technology,Junior Developer,4,Engineering,Mumbai,141675,21,0,7,2,7,7,31,5,28,Travel_Rarely,No,1,3,1,2,4,3,2,No,Work is okay but salary could definitely be better though
10182,56,Female,Divorced,Technology,Senior Developer,3,Marketing,Bengaluru,108749,17,2,5,3,8,2,1,1,20,Non-Travel,No,6,2,1,3,4,1,3,Yes,"Average experience overall, some good and some bad aspects"
10183,37,Male,Single,Finance,Financial Analyst,3,Marketing,Chennai,207174,12,0,2,7,0,4,4,9,50,Travel_Frequently,No,0,2,4,3,4,1,1,Yes,"Average experience overall, some good and some bad aspects"
10184,23,Female,Married,Operations,Operations Manager,5,Business Administration,Bengaluru,154363,10,3,3,2,0,2,19,9,25,Travel_Rarely,No,0,1,2,3,1,2,4,Yes,Very high pressure with little or no recognition for work done
10185,45,Male,Married,Technology,Senior Developer,2,Business Administration,Pune,31285,13,2,9,5,5,5,30,3,27,Non-Travel,No,2,1,4,2,4,3,1,No,"Good colleagues, strong learning opportunities and recognition"
10186,31,Male,Married,Sales,Sales Lead,2,Business Administration,Hyderabad,238494,17,2,13,1,3,4,1,5,30,Travel_Rarely,Yes,2,2,2,2,4,4,2,Yes,Job is fine but I am looking for more interesting challenges
10187,43,Male,Single,Marketing,Marketing Manager,5,Business Administration,Bhubaneswar,76589,12,2,14,2,3,1,19,3,56,Travel_Rarely,No,5,2,4,2,3,4,2,No,"Career growth is excellent here, very satisfied with my job"
10188,47,Female,Single,Technology,QA Engineer,1,HR Management,Hyderabad,28944,19,1,6,0,0,9,21,7,41,Travel_Frequently,Yes,6,2,4,1,3,2,3,Yes,I feel undervalued and underpaid compared to industry standards
10189,48,Female,Single,Finance,Tax Analyst,3,Business Administration,Hyderabad,116041,21,2,6,8,8,7,22,1,20,Non-Travel,No,6,1,2,2,4,2,2,Yes,"Average experience overall, some good and some bad aspects"
10190,50,Male,Married,Operations,Operations Manager,3,Business Administration,Bhubaneswar,103876,11,2,7,3,2,5,2,5,1,Travel_Frequently,No,3,1,1,4,2,1,2,Yes,"No growth at all, stuck in same role for many years now"
10191,41,Female,Married,Finance,Finance Manager,2,Marketing,Chennai,110561,16,2,9,5,4,2,6,6,35,Non-Travel,Yes,1,4,1,1,2,4,3,Yes,Work is okay but salary could definitely be better though
10192,48,Male,Married,Technology,DevOps Engineer,2,Engineering,Bengaluru,69391,13,1,18,6,9,0,21,7,55,Travel_Rarely,No,5,3,3,1,4,3,1,Yes,"No growth at all, stuck in same role for many years now"
10193,41,Male,Divorced,Operations,Process Analyst,5,Marketing,Bengaluru,16607,15,0,18,1,0,4,33,3,49,Travel_Rarely,No,1,3,2,3,1,1,3,Yes,"No growth at all, stuck in same role for many years now"
10194,40,Female,Married,Marketing,Digital Marketer,4,Computer Science,Chennai,17953,14,1,1,7,7,1,19,7,43,Travel_Rarely,No,0,3,1,3,1,3,3,Yes,Management doesnt listen and salary is way below market rate
10195,41,Male,Divorced,Technology,DevOps Engineer,1,HR Management,Bhubaneswar,59941,11,3,14,8,2,1,27,4,24,Travel_Rarely,No,0,3,1,2,3,4,4,No,Great work life balance and very interesting projects daily
10196,56,Male,Married,Finance,Finance Manager,4,HR Management,Mumbai,217541,19,2,0,9,0,8,29,6,25,Travel_Frequently,No,6,1,2,4,1,1,2,Yes,I feel undervalued and underpaid compared to industry standards
10197,23,Female,Single,HR,HR Executive,4,Engineering,Hyderabad,222994,11,3,9,1,9,9,28,5,40,Travel_Rarely,No,5,1,1,1,1,3,2,Yes,I feel undervalued and underpaid compared to industry standards
10198,51,Male,Divorced,Sales,Sales Executive,2,Business Administration,Pune,76683,23,1,5,4,5,6,34,4,53,Travel_Rarely,Yes,2,2,2,1,1,2,1,Yes,"No growth at all, stuck in same role for many years now"
10199,55,Male,Married,Finance,Tax Analyst,2,Marketing,Bengaluru,216290,18,0,12,1,0,5,1,6,12,Non-Travel,No,3,4,1,1,4,3,2,No,"Very happy with my role, the team is fantastic and supportive"
10200,43,Male,Single,Operations,Operations Manager,2,Computer Science,Chennai,124588,20,0,9,4,2,0,25,3,11,Non-Travel,Yes,6,4,4,3,4,3,1,Yes,Work is okay but salary could definitely be better though
10201,24,Male,Single,Technology,Data Analyst,4,Marketing,Pune,137080,19,2,11,6,4,9,21,3,30,Non-Travel,Yes,3,3,2,3,2,1,4,Yes,Poor management decisions causing frustration across the team
10202,27,Male,Single,Sales,Sales Lead,1,Business Administration,Bhubaneswar,26154,11,0,5,5,3,1,34,5,13,Travel_Frequently,No,0,2,2,4,3,4,1,Yes,"Too much overtime, work life balance is completely terrible"
10203,36,Male,Married,Technology,Data Analyst,2,Business Administration,Pune,140542,17,1,5,3,6,6,26,5,47,Travel_Rarely,No,0,2,1,3,2,3,1,Yes,Work is okay but salary could definitely be better though
10204,48,Male,Divorced,Operations,Operations Manager,3,Finance,Pune,155119,17,1,0,1,5,2,23,9,25,Travel_Frequently,No,3,1,2,4,1,3,4,Yes,I feel undervalued and underpaid compared to industry standards
10205,31,Female,Divorced,Technology,Senior Developer,1,Marketing,Hyderabad,103529,10,0,11,6,2,1,17,4,52,Non-Travel,No,3,2,3,3,1,3,3,Yes,"No growth at all, stuck in same role for many years now"
10206,30,Female,Divorced,HR,HR Business Partner,3,Engineering,Bhubaneswar,221946,10,2,9,9,7,5,12,5,25,Travel_Rarely,No,2,4,3,4,2,3,4,No,"Career growth is excellent here, very satisfied with my job"
10207,54,Male,Single,Sales,Sales Manager,1,Marketing,Pune,29323,22,2,13,8,7,7,20,9,17,Non-Travel,Yes,3,4,2,3,2,2,2,Yes,Work is okay but salary could definitely be better though
10208,53,Male,Married,Sales,BD Executive,2,HR Management,Bengaluru,52693,13,1,14,0,1,7,27,4,12,Travel_Rarely,No,1,2,3,3,4,4,2,No,Excellent culture and very clear career growth opportunities
10209,27,Female,Single,Operations,Process Analyst,5,Computer Science,Bhubaneswar,204802,11,0,3,2,6,1,20,3,59,Travel_Rarely,Yes,3,1,1,2,4,4,4,Yes,"Too much overtime, work life balance is completely terrible"
10210,57,Female,Divorced,HR,HR Business Partner,2,Engineering,Bengaluru,104170,21,1,0,6,0,5,11,7,51,Non-Travel,No,4,4,1,2,3,1,1,Yes,I feel undervalued and underpaid compared to industry standards
10211,23,Female,Married,Finance,Finance Manager,4,Finance,Chennai,172364,24,1,7,8,1,4,28,7,52,Travel_Rarely,No,3,1,2,2,4,3,4,Yes,I feel undervalued and underpaid compared to industry standards
10212,50,Female,Married,Technology,DevOps Engineer,4,Computer Science,Chennai,60111,10,3,2,4,7,6,2,8,11,Non-Travel,No,0,1,1,4,1,1,2,Yes,Work is okay but salary could definitely be better though
10213,25,Female,Married,Marketing,Digital Marketer,1,Computer Science,Mumbai,221525,18,1,13,6,0,3,24,4,10,Travel_Rarely,No,0,4,1,4,1,2,4,No,"Career growth is excellent here, very satisfied with my job"
10214,22,Male,Married,Technology,Senior Developer,4,HR Management,Chennai,221753,22,2,16,9,1,1,16,4,17,Travel_Rarely,No,6,1,3,4,2,2,1,No,Work is okay but salary could definitely be better though
10215,40,Female,Single,Technology,Senior Developer,2,HR Management,Pune,241325,12,0,1,6,0,9,12,9,54,Travel_Rarely,Yes,4,3,1,4,3,3,2,Yes,Job is fine but I am looking for more interesting challenges
10216,47,Female,Divorced,Finance,Financial Analyst,3,HR Management,Bhubaneswar,54491,23,0,14,3,4,2,16,7,45,Travel_Frequently,No,1,3,1,2,4,1,3,Yes,Job is fine but I am looking for more interesting challenges
10217,46,Female,Divorced,Technology,Senior Developer,2,Engineering,Chennai,64336,23,3,5,4,6,8,2,3,16,Travel_Rarely,No,3,3,3,1,3,1,4,No,"Good colleagues, strong learning opportunities and recognition"
10218,31,Male,Single,HR,Recruiter,1,Marketing,Bengaluru,31905,23,3,4,1,5,9,25,9,52,Travel_Rarely,No,3,2,4,3,1,4,4,Yes,"No growth at all, stuck in same role for many years now"
10219,36,Male,Married,HR,L&D Specialist,4,Computer Science,Pune,45273,10,2,13,7,5,7,29,5,20,Travel_Frequently,Yes,4,4,2,3,1,1,4,Yes,Poor management decisions causing frustration across the team
10220,43,Male,Divorced,Sales,Sales Executive,3,Marketing,Chennai,140191,11,3,18,0,5,8,28,4,49,Travel_Rarely,No,6,3,2,4,4,2,4,No,Excellent culture and very clear career growth opportunities
10221,42,Male,Single,Operations,Supply Chain Analyst,5,Marketing,Hyderabad,130936,17,1,8,1,7,4,10,1,5,Non-Travel,Yes,2,1,4,2,4,2,2,Yes,"Average experience overall, some good and some bad aspects"
10222,43,Male,Married,Marketing,Content Writer,3,HR Management,Bengaluru,172306,14,1,7,2,4,4,23,9,41,Travel_Frequently,Yes,2,3,3,1,4,3,1,Yes,Poor management decisions causing frustration across the team
10223,57,Male,Single,Technology,Junior Developer,3,Marketing,Bengaluru,224957,20,2,2,6,9,6,32,6,54,Non-Travel,No,6,1,3,2,2,1,3,Yes,"Too much overtime, work life balance is completely terrible"
10224,55,Female,Married,Technology,Junior Developer,2,Computer Science,Mumbai,81538,16,0,17,5,6,6,31,2,56,Non-Travel,No,1,4,1,3,1,1,4,Yes,"Average experience overall, some good and some bad aspects"
10225,51,Male,Single,Finance,Financial Analyst,5,Computer Science,Hyderabad,119570,15,2,7,6,2,0,19,7,32,Non-Travel,Yes,3,3,1,4,2,2,2,Yes,Job is fine but I am looking for more interesting challenges
10226,46,Male,Married,Operations,Supply Chain Analyst,1,Business Administration,Mumbai,178645,22,3,15,4,8,4,15,3,27,Non-Travel,No,3,4,2,4,1,3,4,No,"Good colleagues, strong learning opportunities and recognition"
10227,49,Female,Single,HR,HR Business Partner,1,Finance,Chennai,108339,10,0,14,3,9,7,33,6,4,Non-Travel,No,3,3,2,2,4,4,3,Yes,"It is an okay place to work, nothing exceptional about it"
10228,22,Male,Married,Marketing,SEO Analyst,3,Engineering,Hyderabad,136132,15,0,14,6,2,6,17,8,41,Non-Travel,No,6,1,3,4,1,4,4,Yes,"Too much overtime, work life balance is completely terrible"
10229,25,Female,Divorced,Sales,Sales Executive,3,Marketing,Bengaluru,210392,20,0,15,2,5,1,20,3,48,Travel_Rarely,No,0,1,1,1,1,3,1,Yes,"Average experience overall, some good and some bad aspects"
